time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-10-23T15:59:32.210Z,17.953166666667,-67.292666666667,5.51,2.66,md,6.0,315.0,0.1821,0.11,pr,pr71463298,2024-10-23T16:14:27.230Z,"11 km WSW of Pole Ojea, Puerto Rico",earthquake,0.76,0.37,0.42634794439325,7.0,reviewed,pr,pr
2024-10-23T06:30:41.569Z,41.8989,-119.6767,0.0,1.6,ml,7.0,126.51,0.466,0.148,nn,nn00886457,2024-10-23T16:39:25.667Z,"39 km E of Fort Bidwell, California",earthquake,,0.0,0.91,6.0,reviewed,nn,nn
2024-10-23T03:12:40.990Z,33.2006667,-115.5831667,2.28,1.31,ml,21.0,89.0,0.03573,0.25,ci,ci37539613,2024-10-23T16:29:37.025Z,"7 km SW of Niland, CA",earthquake,0.35,0.42,0.266,11.0,reviewed,ci,ci
2024-10-23T01:57:55.316Z,41.8613,-119.6603,1.2,2.0,ml,4.0,129.24,0.48,0.045,nn,nn00886453,2024-10-23T16:14:52.763Z,"40 km E of Fort Bidwell, California",earthquake,,5.7,0.75,4.0,reviewed,nn,nn
2024-10-23T16:42:45.790Z,17.950333333333,-67.265,6.36,2.29,md,6.0,311.0,0.1581,0.06,pr,pr71463308,2024-10-23T16:52:59.810Z,"8 km WSW of Pole Ojea, Puerto Rico",earthquake,0.9,0.31,0.052965631206363,6.0,reviewed,pr,pr
2024-10-23T17:09:20.178Z,59.8977,-153.0816,123.8,2.1,ml,,,,0.38,ak,ak024dngsey4,2024-10-23T17:10:59.429Z,"58 km ENE of Pedro Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-10-23T16:33:36.890Z,19.369333333333,-155.172,2.64,1.7,ml,26.0,133.0,0.01038,0.11,hv,hv74510306,2024-10-23T17:02:07.620Z,"10 km SE of Volcano, Hawaii",earthquake,0.44,0.35,0.18917762516686,23.0,reviewed,hv,hv
2024-10-23T15:03:53.550Z,44.708166666667,-110.82633333333,2.13,0.69,ml,7.0,103.0,0.05926,0.06,uu,uu80084956,2024-10-23T16:55:39.340Z,"22 km ENE of West Yellowstone, Montana",earthquake,0.35,6.95,0.21994427466175,2.0,reviewed,uu,uu
2024-10-23T15:02:16.300Z,44.707666666667,-110.82633333333,2.09,0.35,md,7.0,104.0,0.05884,0.05,uu,uu80084951,2024-10-23T16:57:04.530Z,"22 km ENE of West Yellowstone, Montana",earthquake,0.37,6.9,0.19546991785921,5.0,reviewed,uu,uu
2024-10-23T10:12:21.010Z,19.3265,-155.38733333333,33.58,1.41,md,13.0,118.0,0.007041,0.15,hv,hv74509601,2024-10-23T17:06:26.700Z,"16 km NE of Pāhala, Hawaii",earthquake,1.06,0.9,0.03887011389022,3.0,reviewed,hv,hv
2024-10-23T09:00:45.280Z,33.8153333,-117.8463333,3.46,1.23,ml,50.0,128.0,0.02717,0.24,ci,ci40961496,2024-10-23T16:58:05.440Z,"2 km NW of Orange, CA",earthquake,0.31,0.23,0.103,25.0,reviewed,ci,ci
2024-10-23T07:19:17.537Z,41.8323,-119.67,7.2,1.4,ml,6.0,130.12,0.477,0.1995,nn,nn00886460,2024-10-23T17:07:07.269Z,"40 km E of Fort Bidwell, California",earthquake,,6.9,0.61,5.0,reviewed,nn,nn
2024-10-23T07:18:47.770Z,19.519833333333,-156.1265,30.06,1.92,ml,21.0,276.0,0.3194,0.15,hv,hv74509261,2024-10-23T17:10:17.740Z,"18 km WSW of Kahaluu-Keauhou, Hawaii",earthquake,0.74,1.73,0.37375728651272,4.0,reviewed,hv,hv
2024-10-23T07:17:40.257Z,41.8547,-119.6745,3.2,1.9,ml,5.0,128.82,0.471,0.1178,nn,nn00886459,2024-10-23T17:04:02.529Z,"39 km E of Fort Bidwell, California",earthquake,,4.2,0.82,5.0,reviewed,nn,nn
2024-10-23T06:43:33.667Z,41.858,-119.6761,3.9,1.7,ml,4.0,128.57,0.469,0.1329,nn,nn00886458,2024-10-23T16:54:50.649Z,"39 km E of Fort Bidwell, California",earthquake,,11.3,0.0,1.0,reviewed,nn,nn
2024-10-23T17:27:42.010Z,38.815334320068,-122.81816864014,2.8499999046326,0.75,md,11.0,95.0,0.01024,0.01,nc,nc75077761,2024-10-23T17:29:18.888Z,"7 km NW of The Geysers, CA",earthquake,0.41,0.870000005,0.44,13.0,automatic,nc,nc
2024-10-23T15:35:35.730Z,19.3925,-155.127,1.79,0.92,ml,21.0,125.0,0.007743,0.12,hv,hv74510226,2024-10-23T17:21:41.770Z,"8 km S of Fern Forest, Hawaii",earthquake,0.81,0.3,0.23896036207887,8.0,reviewed,hv,hv
2024-10-23T11:39:52.836Z,41.8575,-119.6745,3.4,2.6,ml,5.0,128.67,0.47,0.1358,nn,nn00886462,2024-10-23T17:28:34.155Z,"39 km E of Fort Bidwell, California",earthquake,,5.7,0.8,5.0,reviewed,nn,nn
2024-10-23T09:44:43.424Z,41.8233,-119.6304,2.7,1.3,ml,3.0,229.2,0.507,0.1841,nn,nn00886461,2024-10-23T17:19:22.586Z,"43 km E of Fort Bidwell, California",earthquake,,7.7,0.0,1.0,reviewed,nn,nn
2024-10-23T08:54:59.490Z,19.167833333333,-155.50033333333,32.51,1.72,md,20.0,155.0,0.08013,0.09,hv,hv74509426,2024-10-23T17:16:51.360Z,"4 km SSW of Pāhala, Hawaii",earthquake,1.03,0.78,0.20641916021718,10.0,reviewed,hv,hv
2024-10-23T17:38:28.961Z,36.2391,-115.2033,4.0,1.5,ml,8.0,208.22,0.268,0.1826,nn,nn00886464,2024-10-23T17:42:48.431Z,"8 km WNW of North Las Vegas, Nevada",earthquake,,19.0,0.74,5.0,automatic,nn,nn
2024-10-23T17:29:46.500Z,19.139333724976,-155.37483215332,30.440000534058,2.3,ml,62.0,184.0,0.08405,0.129999995,hv,hv74510361,2024-10-23T17:32:40.900Z,"12 km ESE of Pāhala, Hawaii",earthquake,0.44,0.529999971,0.37,26.0,automatic,hv,hv
2024-10-23T17:19:38.940Z,17.951166666667,-67.0805,6.86,2.78,md,8.0,252.0,0.03902,0.12,pr,pr71463318,2024-10-23T17:34:23.110Z,"4 km SW of La Parguera, Puerto Rico",earthquake,0.62,0.32,0.16492078310476,6.0,reviewed,pr,pr
2024-10-23T18:19:40.278Z,63.1137,-151.3501,1.7,1.5,ml,,,,0.77,ak,ak024dnhg19n,2024-10-23T18:22:07.454Z,"51 km SSE of Denali National Park, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-10-23T18:18:21.452Z,61.4506,-149.963,49.7,1.3,ml,,,,0.53,ak,ak024dnhfs3o,2024-10-23T18:20:40.085Z,"7 km S of Big Lake, Alaska",earthquake,,1.0,,,automatic,ak,ak
2024-10-23T18:14:41.190Z,66.707,-146.2763,0.1,2.0,ml,,,,0.58,ak,ak024dnheyrb,2024-10-23T18:18:11.851Z,"34 km S of Venetie, Alaska",earthquake,,1.3,,,automatic,ak,ak
2024-10-23T18:00:57.316Z,36.8028,-116.7561,11.4,0.7,ml,8.0,188.06,0.247,0.2684,nn,nn00886465,2024-10-23T18:02:47.688Z,"11 km S of Beatty, Nevada",earthquake,,1.7,0.51,5.0,automatic,nn,nn
2024-10-23T18:00:49.680Z,34.5135,-118.8781667,9.63,1.31,ml,38.0,26.0,0.04669,0.26,ci,ci40962000,2024-10-23T18:07:49.292Z,"13 km NNE of Fillmore, CA",earthquake,0.28,0.72,0.231,29.0,automatic,ci,ci
2024-10-23T17:57:05.150Z,34.5178333,-118.885,11.68,2.03,ml,64.0,24.0,0.04654,0.25,ci,ci40961984,2024-10-23T18:08:26.590Z,"14 km NNE of Fillmore, CA",earthquake,0.21,0.7,0.149,26.0,automatic,ci,ci
2024-10-23T18:37:52.970Z,37.985168457031,-122.44833374023,1.9099999666214,1.47,md,9.0,103.0,0.02674,0.03,nc,nc75077786,2024-10-23T18:39:29.017Z,"7 km ESE of Santa Venetia, CA",earthquake,0.42,0.360000014,0.08,6.0,automatic,nc,nc
2024-10-23T18:35:20.247Z,36.8054,-117.6781,0.0,0.9,ml,8.0,252.7,0.314,0.2946,nn,nn00886466,2024-10-23T18:37:37.802Z,"39 km NNE of Keeler, California",earthquake,,87.7,0.31,5.0,automatic,nn,nn
2024-10-23T18:25:00.570Z,32.5923333,-115.3168333,16.23,2.54,ml,33.0,59.0,0.1148,0.26,ci,ci40962048,2024-10-23T18:32:14.438Z,"5 km NE of Puebla, B.C., MX",earthquake,0.45,0.79,0.186,27.0,automatic,ci,ci
2024-10-23T18:24:19.870Z,32.595,-115.3146667,14.24,1.74,ml,21.0,86.0,0.1157,0.23,ci,ci40962032,2024-10-23T18:30:40.426Z,"5 km NE of Puebla, B.C., MX",earthquake,0.45,1.05,0.24,23.0,automatic,ci,ci
2024-10-23T14:28:46.881Z,52.3158,-176.4827,189.4,3.0,ml,,,,0.36,ak,ak024dnf48to,2024-10-23T18:27:58.347Z,"50 km NNE of Adak, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2024-10-23T19:11:59.231Z,61.3067,-146.1565,28.0,1.5,ml,,,,0.41,ak,ak024dnhzslv,2024-10-23T19:13:29.247Z,"22 km NNE of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-10-23T19:01:06.967Z,36.29409409,-98.17087555,4.321792603,1.78,ml,11.0,81.78282166,0.2590030134,0.1312792383,ok,ok2024uwgo,2024-10-23T19:09:46.145Z,"5 km NNE of Ames, Oklahoma",earthquake,3.262776921,2.770123781,0.1,5.0,automatic,ok,ok
2024-10-23T19:23:32.939Z,60.407,-152.6391,96.3,0.8,ml,,,,0.22,ak,ak024dni2b65,2024-10-23T19:24:52.320Z,"66 km NW of Ninilchik, Alaska",earthquake,,1.0,,,automatic,ak,ak
2024-10-23T19:22:25.540Z,33.0848351,-115.5896683,10.05,1.48,ml,18.0,66.0,0.03706,0.22,ci,ci40962120,2024-10-23T19:24:42.722Z,"6 km NNE of Westmorland, CA",earthquake,0.51,0.94,0.327,9.0,automatic,ci,ci
2024-10-23T19:16:36.020Z,35.3991667,-118.6445,4.1,1.24,ml,35.0,39.0,0.1253,0.16,ci,ci40962104,2024-10-23T19:23:03.716Z,"25 km SSW of Bodfish, CA",earthquake,0.18,0.89,0.244,15.0,automatic,ci,ci
2024-10-23T19:33:15.250Z,37.627834320068,-122.02683258057,6.3200001716614,1.57,md,15.0,73.0,0.05328,0.17,nc,nc75077816,2024-10-23T19:34:54.769Z,"4 km N of Union City, CA",earthquake,0.45,1.09000003,0.16,10.0,automatic,nc,nc
2024-10-23T19:30:36.250Z,33.8596649,-117.5088348,1.35,1.29,ml,32.0,57.0,0.0678,0.2,ci,ci40962152,2024-10-23T19:32:42.672Z,"2 km SSE of Home Gardens, CA",earthquake,0.38,0.6,0.227,14.0,automatic,ci,ci
2024-10-23T19:27:25.740Z,33.8403333,-116.873,9.09,1.84,ml,82.0,20.0,0.06331,0.16,ci,ci40962144,2024-10-23T19:37:56.850Z,"10 km S of Banning, CA",earthquake,0.11,0.34,0.209,28.0,automatic,ci,ci
2024-10-23T19:26:00.817Z,38.2341,-116.1746,14.1,1.9,ml,18.0,141.02,1.03,0.2601,nn,nn00886467,2024-10-23T19:28:41.597Z,"75 km NNW of Rachel, Nevada",earthquake,,1.0,0.13,11.0,automatic,nn,nn
2024-10-23T19:25:51.890Z,33.8443333,-117.497,1.4,1.43,ml,52.0,43.0,0.05092,0.22,ci,ci40962136,2024-10-23T19:33:29.224Z,"4 km SSE of Home Gardens, CA",earthquake,0.22,0.32,0.27,33.0,automatic,ci,ci
2024-10-23T19:23:05.700Z,32.8751667,-116.5481667,9.03,1.17,ml,35.0,42.0,0.0545,0.19,ci,ci40962128,2024-10-23T19:30:26.081Z,"6 km NNW of Pine Valley, CA",earthquake,0.19,0.47,0.254,29.0,automatic,ci,ci
2024-10-23T17:49:33.489Z,-24.0439,-66.9871,177.8,4.4,mb,32.0,107.0,1.542,0.51,us,us7000nmpt,2024-10-23T19:29:57.040Z,"70 km WNW of San Antonio de los Cobres, Argentina",earthquake,11.43,6.582,0.127,18.0,reviewed,us,us
2024-10-22T20:04:00.650Z,33.8703333,-117.5113333,-0.47,1.02,ml,14.0,63.0,0.07636,0.26,ci,ci40960856,2024-10-23T19:30:02.124Z,"1 km SE of Home Gardens, CA",quarry blast,0.68,31.61,0.236,5.0,reviewed,ci,ci
2024-10-23T19:35:59.970Z,34.5266667,-118.8531667,11.67,1.6,ml,45.0,23.0,0.07065,0.23,ci,ci40962160,2024-10-23T19:46:57.220Z,"14 km NNW of Piru, CA",earthquake,0.23,0.71,0.225,33.0,automatic,ci,ci
2024-10-23T19:33:46.588Z,61.1463,-147.4384,3.2,1.4,ml,,,,0.78,ak,ak024dni4h9s,2024-10-23T19:41:12.511Z,"51 km NW of Tatitlek, Alaska",earthquake,,5.4,,,automatic,ak,ak
2024-10-23T19:49:57.350Z,35.3978333,-118.6511667,5.4,1.41,ml,28.0,80.0,0.1213,0.16,ci,ci40962184,2024-10-23T19:56:52.396Z,"26 km SW of Bodfish, CA",earthquake,0.22,1.13,0.306,23.0,automatic,ci,ci
2024-10-23T19:20:52.765Z,-17.7988,-174.9545,213.179,4.9,mb,32.0,66.0,4.927,0.77,us,us7000nmqr,2024-10-23T20:03:17.040Z,"139 km NW of Neiafu, Tonga",earthquake,10.97,7.599,0.088,40.0,reviewed,us,us
2024-10-23T19:03:05.990Z,18.9605,-64.955666666667,49.78,3.33,md,11.0,258.0,0.6049,0.36,pr,pr71463328,2024-10-23T20:00:04.540Z,"68 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.69,8.62,0.11043740262078,6.0,reviewed,pr,pr
2024-10-23T05:48:09.870Z,46.701166666667,-121.57933333333,-0.59,0.45,ml,18.0,278.0,0.03068,0.12,uw,uw62056201,2024-10-23T19:55:40.970Z,"12 km NNE of Packwood, Washington",earthquake,0.46,10.65,0.14437057905767,8.0,reviewed,uw,uw
2024-10-23T20:22:17.360Z,35.7158333,-117.5658333,9.89,0.42,ml,11.0,120.0,0.103,0.12,ci,ci40962216,2024-10-23T20:28:21.986Z,"14 km NE of Ridgecrest, CA",earthquake,0.42,0.88,0.123,4.0,automatic,ci,ci
2024-10-23T20:21:36.980Z,33.8415,-116.8658333,8.6,0.64,ml,26.0,90.0,0.05753,0.14,ci,ci40962208,2024-10-23T20:27:34.661Z,"9 km S of Banning, CA",earthquake,0.21,0.82,0.179,16.0,automatic,ci,ci
2024-10-23T20:14:09.645Z,61.8619,-151.0615,61.4,2.1,ml,,,,0.35,ak,ak024dnilrj8,2024-10-23T20:15:56.610Z,"22 km SE of Skwentna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-10-23T20:14:07.430Z,38.828998565674,-122.85116577148,1.8799999952316,0.63,md,7.0,110.0,0.004688,0.02,nc,nc75077826,2024-10-23T20:15:43.622Z,"10 km NW of The Geysers, CA",earthquake,0.62,0.939999998,0.17,8.0,automatic,nc,nc
2024-10-23T19:00:18.000Z,46.003666666667,-112.47016666667,-2.0,1.66,ml,9.0,82.0,0.06071,0.1,mb,mb90064228,2024-10-23T20:25:10.670Z,"5 km E of Butte, Montana",quarry blast,0.41,31.61,0.093988440065183,7.0,reviewed,mb,mb
2024-10-23T18:14:04.274Z,69.396,-144.6656,14.582,2.7,ml,16.0,80.0,0.408,0.74,us,us7000nmpx,2024-10-23T20:29:04.040Z,"91 km SSW of Kaktovik, Alaska",earthquake,3.16,7.633,0.05,52.0,reviewed,us,us
2024-10-23T00:19:15.470Z,58.172,-155.37583333333,3.85,1.58,ml,13.0,72.0,0.04574,0.17,av,av93327413,2024-10-23T20:41:32.550Z,"86 km NW of Karluk, Alaska",earthquake,0.31,1.01,0.23843129877209,13.0,reviewed,av,av
2024-10-23T20:38:00.699Z,31.645,-104.127,4.2807,1.5,ml,18.0,77.0,0.1,0.5,tx,tx2024uwjv,2024-10-23T20:46:24.485Z,"48 km NW of Toyah, Texas",earthquake,0.0,1.2089606523514,0.2,14.0,automatic,tx,tx
2024-10-23T21:14:33.530Z,32.7695007,-116.8976669,3.1,1.56,ml,34.0,111.0,0.05063,0.24,ci,ci40962264,2024-10-23T21:17:04.598Z,"4 km NE of Rancho San Diego, CA",earthquake,0.31,0.54,0.174,13.0,automatic,ci,ci
2024-10-23T21:10:10.200Z,19.145999908447,-155.47300720215,34.029998779297,1.95000005,md,38.0,215.0,0.01392,0.129999995,hv,hv74510721,2024-10-23T21:11:54.680Z,"6 km S of Pāhala, Hawaii",earthquake,0.65,0.779999971,0.189999998,6.0,automatic,hv,hv
2024-10-23T21:03:24.700Z,19.384166717529,-155.12466430664,2.3800001144409,1.73,ml,27.0,133.0,0.000999,0.25,hv,hv74510711,2024-10-23T21:06:16.660Z,"9 km S of Fern Forest, Hawaii",earthquake,0.96,0.289999992,0.17,3.0,automatic,hv,hv
2024-10-23T21:02:57.024Z,69.4226,-144.3804,18.0,3.0,ml,,,,0.89,ak,ak024dnj4q7a,2024-10-23T21:09:58.040Z,"84 km SSW of Kaktovik, Alaska",earthquake,,3.1,,,automatic,ak,ak
2024-10-23T20:54:16.830Z,19.199167251587,-155.361328125,30.270000457764,1.88,md,37.0,214.0,0.05121,0.100000001,hv,hv74510686,2024-10-23T20:56:19.840Z,"12 km E of Pāhala, Hawaii",earthquake,0.79,0.579999983,0.119999997,5.0,automatic,hv,hv
2024-10-23T01:04:21.810Z,61.2925,-152.298,2.35,-0.51,ml,6.0,159.0,0.04908,0.07,av,av93327453,2024-10-23T21:13:35.430Z,"67 km WNW of Tyonek, Alaska",earthquake,0.49,1.15,0.19595435550898,7.0,reviewed,av,av
2024-10-23T21:22:39.809Z,61.1112,-147.4876,0.5,1.4,ml,,,,0.64,ak,ak024dnj8z70,2024-10-23T21:23:54.510Z,"51 km WNW of Tatitlek, Alaska",earthquake,,1.5,,,automatic,ak,ak
2024-10-23T21:11:18.779Z,32.7498,90.4178,10.0,4.0,mb,22.0,79.0,6.639,0.72,us,us7000nmr8,2024-10-23T21:27:03.040Z,"209 km NW of Nagqu, China",earthquake,9.39,1.982,0.139,14.0,reviewed,us,us
2024-10-23T21:30:30.160Z,32.615,-115.3285,20.52,1.67,ml,12.0,99.0,0.3021,0.15,ci,ci40962296,2024-10-23T21:36:35.532Z,"6 km NNE of Puebla, B.C., MX",earthquake,0.53,1.43,0.272,14.0,automatic,ci,ci
2024-10-23T21:28:05.740Z,35.1138344,-119.1426697,14.54,1.29,ml,14.0,87.0,0.07326,0.15,ci,ci40962288,2024-10-23T21:31:49.833Z,"24 km ENE of Maricopa, CA",earthquake,0.65,0.83,0.204,25.0,automatic,ci,ci
2024-10-23T06:13:32.040Z,46.192,-122.1845,6.96,-0.21,ml,8.0,100.0,0.05704,0.05,uw,uw62056206,2024-10-23T21:35:18.230Z,"37 km NNE of Amboy, Washington",earthquake,0.31,0.73,0.070925640997556,4.0,reviewed,uw,uw
2024-10-23T01:13:21.170Z,54.119666666667,-165.96833333333,6.46,1.5,ml,14.0,55.0,0.007217,0.25,av,av93327468,2024-10-23T21:32:34.890Z,"12 km W of Akutan, Alaska",earthquake,0.39,0.41,0.13113368614239,15.0,reviewed,av,av
2024-10-23T21:53:24.245Z,36.5305,-114.6112,5.4,0.9,ml,8.0,340.34,1.093,0.3923,nn,nn00886472,2024-10-23T21:56:09.105Z,"13 km WSW of Moapa Valley, Nevada",earthquake,,7.8,0.44,2.0,automatic,nn,nn
2024-10-23T21:30:10.973Z,-27.8215,-176.6164,10.0,5.1,mb,71.0,69.0,1.829,0.95,us,us7000nmra,2024-10-23T22:00:18.040Z,Kermadec Islands region,earthquake,9.76,1.54,0.052,120.0,reviewed,us,us
2024-10-23T04:01:07.130Z,54.1235,-165.97133333333,4.03,-0.22,ml,5.0,134.0,0.005871,0.18,av,av93327578,2024-10-23T22:03:18.280Z,"12 km W of Akutan, Alaska",earthquake,0.44,0.65,0.096163495870203,5.0,reviewed,av,av
2024-10-23T03:53:30.730Z,58.238,-155.09783333333,8.18,-0.36,ml,5.0,182.0,0.06127,0.17,av,av93024919,2024-10-23T22:10:53.410Z,"83 km NNW of Karluk, Alaska",earthquake,0.62,1.39,0.15432570094344,5.0,reviewed,av,av
2024-10-23T03:10:16.880Z,51.871166666667,-177.85666666667,7.31,0.74,ml,4.0,225.0,0.06256,0.08,av,av93024914,2024-10-23T22:06:50.190Z,"84 km W of Adak, Alaska",earthquake,0.63,0.93,0.28603755292577,4.0,reviewed,av,av
2024-10-23T22:26:56.700Z,61.6083,-151.8161,99.4,2.2,ml,,,,0.41,ak,ak024dnjvb09,2024-10-23T22:28:46.192Z,"47 km SSW of Skwentna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-10-23T22:20:45.490Z,34.9846667,-118.209,-0.56,1.81,ml,32.0,50.0,0.1068,0.28,ci,ci40962360,2024-10-23T22:27:55.171Z,"8 km SSW of Mojave, CA",earthquake,0.33,0.77,0.32,35.0,automatic,ci,ci
2024-10-23T22:14:25.530Z,44.3025,-110.54533333333,4.48,1.31,md,10.0,97.0,0.04049,0.11,uu,uu80085046,2024-10-23T22:27:47.330Z,"59 km SE of West Yellowstone, Montana",earthquake,0.34,0.44,0.23637270025819,7.0,reviewed,uu,uu
2024-10-23T22:12:46.286Z,36.1547,-115.6034,14.6,1.8,ml,17.0,266.58,0.584,0.3369,nn,nn00886475,2024-10-23T22:15:01.264Z,"11 km SSE of Mount Charleston, Nevada",earthquake,,1.1,0.29,12.0,automatic,nn,nn
2024-10-23T04:12:11.070Z,61.315333333333,-152.3095,-1.95,-0.41,ml,6.0,146.0,0.06405,0.31,av,av93024934,2024-10-23T22:32:03.840Z,"68 km WNW of Beluga, Alaska",earthquake,0.82,14.02,0.27047454966524,6.0,reviewed,av,av
2024-10-23T22:44:22.060Z,35.9638333,-117.6585,3.32,1.3,ml,25.0,94.0,0.01721,0.14,ci,ci40962376,2024-10-23T22:50:25.475Z,"22 km E of Little Lake, CA",earthquake,0.21,0.3,0.166,17.0,automatic,ci,ci
2024-10-23T04:28:05.680Z,61.3135,-152.25016666667,-2.43,0.32,ml,10.0,122.0,0.06658,0.15,av,av93327608,2024-10-23T22:51:33.490Z,"65 km WNW of Beluga, Alaska",earthquake,0.31,1.43,0.18298653088899,10.0,reviewed,av,av
2024-10-23T23:13:43.520Z,33.2606659,-116.2026672,10.66,1.36,ml,52.0,44.0,0.08029,0.23,ci,ci40962408,2024-10-23T23:15:49.017Z,"15 km NNW of Ocotillo Wells, CA",earthquake,0.24,0.64,0.267,6.0,automatic,ci,ci
2024-10-23T23:13:20.722Z,60.4153,-154.1274,171.6,2.2,ml,,,,1.06,ak,ak024dnkdvhk,2024-10-23T23:15:58.289Z,"25 km NNE of Port Alsworth, Alaska",earthquake,,1.0,,,automatic,ak,ak
2024-10-23T23:07:17.140Z,40.167331695557,-121.28600311279,-0.93000000715256,2.58,md,18.0,124.0,0.1825,0.21,nc,nc75077876,2024-10-23T23:17:16.899Z,"11 km WSW of Almanor, CA",earthquake,0.69,12.5,0.12,16.0,automatic,nc,nc
2024-10-23T22:49:33.182Z,41.053,78.7389,10.0,4.0,mb,15.0,193.0,2.339,0.56,us,us7000nmrj,2024-10-23T23:07:59.040Z,"117 km W of Aykol, China",earthquake,9.63,1.993,0.211,6.0,reviewed,us,us
2024-10-23T22:36:00.656Z,-24.3221,-67.0919,180.323,4.5,mb,31.0,75.0,1.689,0.85,us,us7000nmrh,2024-10-23T22:59:46.040Z,"79 km W of San Antonio de los Cobres, Argentina",earthquake,9.3,7.478,0.124,19.0,reviewed,us,us
2024-10-23T04:29:34.710Z,61.319833333333,-152.26016666667,0.27,-0.38,ml,8.0,148.0,0.07451,0.07,av,av93327613,2024-10-23T23:03:07.200Z,"66 km WNW of Beluga, Alaska",earthquake,0.26,2.96,0.20675902598053,9.0,reviewed,av,av
2024-10-23T23:27:48.959Z,37.4015,-117.3767,2.0,0.8,ml,10.0,194.66,0.137,0.3908,nn,nn00886477,2024-10-23T23:30:00.208Z,"36 km SSW of Goldfield, Nevada",earthquake,,1.5,0.25,7.0,automatic,nn,nn
2024-10-23T23:18:41.050Z,35.0331667,-117.6843333,-0.83,1.88,ml,47.0,37.0,0.09904,0.23,ci,ci40962432,2024-10-23T23:25:26.516Z,"5 km NW of Boron, CA",earthquake,0.27,0.52,0.136,29.0,automatic,ci,ci
2024-10-23T23:14:04.000Z,33.2685,-116.207,11.44,1.42,ml,11.0,64.0,0.08525,0.08,ci,ci40962416,2024-10-23T23:20:48.491Z,"16 km NNW of Ocotillo Wells, CA",earthquake,0.4,1.04,0.368,12.0,automatic,ci,ci
2024-10-23T23:34:47.970Z,33.7973333,-117.8621667,2.4,1.49,ml,24.0,211.0,0.01768,0.18,ci,ci40962448,2024-10-23T23:41:43.611Z,"3 km WSW of Orange, CA",earthquake,0.86,0.41,0.264,35.0,automatic,ci,ci
2024-10-23T06:15:24.110Z,54.526166666667,-163.50866666667,10.24,1.93,ml,7.0,266.0,0.1807,0.21,av,av93327738,2024-10-23T23:38:29.960Z,"37 km S of False Pass, Alaska",earthquake,0.87,1.65,0.355581158996,7.0,reviewed,av,av
2024-10-23T23:47:43.087Z,58.8877,-154.726,128.2,1.9,ml,,,,0.43,ak,ak024dnkl7k4,2024-10-23T23:51:03.699Z,"61 km S of Kokhanok, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-10-24T00:42:44.585Z,61.5474,-146.4419,19.8,1.6,ml,,,,0.74,ak,ak024doueioa,2024-10-24T00:44:34.586Z,"46 km N of Valdez, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-10-24T00:38:44.840Z,28.6659,52.1336,10.0,4.8,mb,67.0,51.0,5.192,0.61,us,us7000nms2,2024-10-24T00:51:05.040Z,"47 km WSW of Fīrūzābād, Iran",earthquake,6.32,1.894,0.055,102.0,reviewed,us,us
2024-10-24T00:24:12.640Z,19.161167144775,-155.50833129883,28.959999084473,1.77999997,md,32.0,123.0,0.04406,0.119999997,hv,hv74510117,2024-10-24T00:27:05.690Z,"5 km SW of Pāhala, Hawaii",earthquake,0.56,0.920000017,0.0500000007,3.0,automatic,hv,hv
2024-10-24T00:24:10.740Z,40.068500518799,-123.71616363525,18.030000686646,1.6,md,5.0,136.0,0.1125,0.02,nc,nc75077891,2024-10-24T00:39:28.476Z,"11 km SE of Redway, CA",earthquake,0.49,3.8900001,,1.0,automatic,nc,nc
2024-10-24T00:17:09.580Z,19.249500274658,-155.38633728027,33.229999542236,1.75999999,md,37.0,140.0,0.01593,0.150000006,hv,hv74510097,2024-10-24T00:18:40.770Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.63,0.670000017,0.25999999,7.0,automatic,hv,hv
2024-10-24T00:15:26.730Z,38.792167663574,-122.75716400147,-0.56000000238419,1.09,md,14.0,81.0,0.008677,0.03,nc,nc75077886,2024-10-24T00:32:18.429Z,"2 km N of The Geysers, CA",earthquake,0.24,0.99000001,0.16,13.0,automatic,nc,nc
2024-10-24T00:10:25.040Z,40.7369,-74.7539,2.096,1.1,ml,7.0,116.0,0.033,0.17,us,us7000nms4,2024-10-24T01:04:20.586Z,"5 km SSE of Long Valley, New Jersey",earthquake,1.1,5.863,0.105,12.0,reviewed,us,us
2024-10-24T00:07:01.140Z,33.7098333,-116.7501667,15.48,0.78,ml,37.0,69.0,0.03004,0.12,ci,ci40962480,2024-10-24T00:13:12.276Z,"4 km SW of Idyllwild, CA",earthquake,0.16,0.26,0.195,25.0,automatic,ci,ci
2024-10-24T00:03:11.808Z,63.5447,-151.9824,0.0,1.7,ml,,,,0.99,ak,ak024dou637w,2024-10-24T00:05:20.421Z,"12 km W of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
